"","Gene","variant.counts","pos.variant.counts","neg.variant.counts"
"10252","Q9H2R5",2,0,2
"10253","Q9H2S1",5,5,0
"10254","Q9H2S5",9,0,9
"10255","Q9H2S6",1,0,1
"10256","Q9H2S9",1,0,1
"10257","Q9H2T7",8,0,8
"10258","Q9H2U1",2,0,2
"10259","Q9H2U2",12,9,3
"10260","Q9H2U9",9,0,9
"10261","Q9H2W2",3,0,3
"10262","Q9H2W6",3,0,3
"10263","Q9H2X0",5,0,5
"10264","Q9H2X8",2,0,2
"10265","Q9H2X9",5,5,0
"10266","Q9H2Y7",10,0,10
"10267","Q9H2Y9",5,0,5
"10268","Q9H300",1,1,0
"10269","Q9H306",9,0,9
"10270","Q9H307",1,0,1
"10271","Q9H320",1,0,1
"10272","Q9H329",5,0,5
"10273","Q9H336",1,0,1
"10274","Q9H339",9,0,9
"10275","Q9H340",15,0,15
"10276","Q9H343",4,0,4
"10277","Q9H344",12,0,12
"10278","Q9H346",9,0,9
"10279","Q9H347",9,0,9
"10280","Q9H361",8,0,8
"10281","Q9H3D4",99,93,6
"10282","Q9H3E2",7,0,7
"10283","Q9H3F6",3,0,3
"10284","Q9H3G5",7,0,7
"10285","Q9H3H1",4,1,3
"10286","Q9H3H5",20,19,1
"10287","Q9H3H9",1,0,1
"10288","Q9H3J6",1,1,0
"10289","Q9H3K2",2,0,2
"10290","Q9H3L0",5,4,1
"10291","Q9H3M0",1,0,1
"10292","Q9H3M7",1,0,1
"10293","Q9H3M9",3,0,3
"10294","Q9H3N1",2,0,2
"10295","Q9H3N8",2,0,2
"10296","Q9H3P7",2,0,2
"10297","Q9H3Q1",2,0,2
"10298","Q9H3Q3",4,1,3
"10299","Q9H3R0",15,0,15
"10300","Q9H3R1",3,0,3
"10301","Q9H3R5",1,0,1
"10302","Q9H3S1",4,2,2
"10303","Q9H3S3",7,2,5
"10304","Q9H3S4",9,7,2
"10305","Q9H3S5",3,0,3
"10306","Q9H3S7",7,0,7
"10307","Q9H3U1",5,0,5
"10308","Q9H3V2",3,0,3
"10309","Q9H3W5",6,0,6
"10310","Q9H3Y0",10,0,10
"10311","Q9H3Y6",11,0,11
"10312","Q9H3Y8",2,0,2
"10313","Q9H3Z4",1,1,0
"10314","Q9H3Z7",1,0,1
"10315","Q9H410",2,0,2
"10316","Q9H425",1,0,1
"10317","Q9H444",2,2,0
"10318","Q9H467",2,0,2
"10319","Q9H469",1,0,1
"10320","Q9H477",2,0,2
"10321","Q9H479",2,0,2
"10322","Q9H488",3,0,3
"10323","Q9H497",4,0,4
"10324","Q9H4A4",4,0,4
"10325","Q9H4A5",1,0,1
"10326","Q9H4B4",4,0,4
"10327","Q9H4B6",2,0,2
"10328","Q9H4B7",4,2,2
"10329","Q9H4D0",10,0,10
"10330","Q9H4D5",2,0,2
"10331","Q9H4E7",2,0,2
"10332","Q9H4G0",5,2,3
"10333","Q9H4G1",4,0,4
"10334","Q9H4G4",1,0,1
"10335","Q9H4I0",1,0,1
"10336","Q9H4I8",2,0,2
"10337","Q9H4I9",3,0,3
"10338","Q9H4K7",2,0,2
"10339","Q9H4L5",4,0,4
"10340","Q9H4M7",4,0,4
"10341","Q9H4P4",1,0,1
"10342","Q9H4Q3",5,0,5
"10343","Q9H4Q4",7,6,1
"10344","Q9H4S2",3,0,3
"10345","Q9H4T2",2,0,2
"10346","Q9H4Z2",13,3,10
"10347","Q9H501",8,0,8
"10348","Q9H511",4,0,4
"10349","Q9H553",5,2,3
"10350","Q9H568",3,0,3
"10351","Q9H582",6,2,4
"10352","Q9H583",16,0,16
"10353","Q9H598",2,0,2
"10354","Q9H5F2",1,0,1
"10355","Q9H5H4",3,0,3
"10356","Q9H5I5",26,10,16
"10357","Q9H5J0",4,0,4
"10358","Q9H5J4",3,0,3
"10359","Q9H5J8",3,0,3
"10360","Q9H5K3",5,3,2
"10361","Q9H5N1",4,0,4
"10362","Q9H5P4",5,4,1
"10363","Q9H5U6",8,0,8
"10364","Q9H5V8",7,0,7
"10365","Q9H5X1",1,0,1
"10366","Q9H5Y7",13,0,13
"10367","Q9H5Z1",1,0,1
"10368","Q9H5Z6",7,0,7
"10369","Q9H607",6,0,6
"10370","Q9H609",2,0,2
"10371","Q9H611",6,0,6
"10372","Q9H628",2,0,2
"10373","Q9H649",5,0,5
"10374","Q9H665",4,0,4
"10375","Q9H668",4,2,2
"10376","Q9H694",8,1,7
"10377","Q9H6A9",3,0,3
"10378","Q9H6B1",1,0,1
"10379","Q9H6B4",2,2,0
"10380","Q9H6B9",5,0,5
"10381","Q9H6D7",1,0,1
"10382","Q9H6D8",3,0,3
"10383","Q9H6F2",2,0,2
"10384","Q9H6F5",10,0,10
"10385","Q9H6I2",6,1,5
"10386","Q9H6K1",1,0,1
"10387","Q9H6L2",3,3,0
"10388","Q9H6L5",2,0,2
"10389","Q9H6P5",1,0,1
"10390","Q9H6Q3",4,0,4
"10391","Q9H6Q4",3,0,3
"10392","Q9H6R0",5,0,5
"10393","Q9H6R3",1,0,1
"10394","Q9H6R4",12,0,12
"10395","Q9H6R6",2,0,2
"10396","Q9H6R7",1,0,1
"10397","Q9H6S0",7,0,7
"10398","Q9H6S1",2,0,2
"10399","Q9H6S3",3,0,3
"10400","Q9H6T3",5,0,5
"10401","Q9H6V9",1,0,1
"10402","Q9H6X2",3,2,1
"10403","Q9H6Z4",5,0,5
"10404","Q9H706",4,0,4
"10405","Q9H707",3,0,3
"10406","Q9H714",7,0,7
"10407","Q9H720",9,0,9
"10408","Q9H756",6,0,6
"10409","Q9H772",3,2,1
"10410","Q9H777",4,0,4
"10411","Q9H788",6,0,6
"10412","Q9H790",4,0,4
"10413","Q9H792",8,0,8
"10414","Q9H799",15,11,4
"10415","Q9H7B4",1,0,1
"10416","Q9H7B7",1,0,1
"10417","Q9H7C9",2,0,2
"10418","Q9H7D0",10,0,10
"10419","Q9H7D7",6,5,1
"10420","Q9H7E9",1,0,1
"10421","Q9H7F0",3,0,3
"10422","Q9H7H0",6,0,6
"10423","Q9H7L9",1,0,1
"10424","Q9H7M6",3,0,3
"10425","Q9H7M9",1,0,1
"10426","Q9H7N4",3,0,3
"10427","Q9H7P9",20,1,19
"10428","Q9H7R0",13,0,13
"10429","Q9H7T0",4,0,4
"10430","Q9H7T9",4,0,4
"10431","Q9H7U1",23,0,23
"10432","Q9H7V2",2,0,2
"10433","Q9H7X0",1,0,1
"10434","Q9H7X3",1,0,1
"10435","Q9H7X7",1,0,1
"10436","Q9H7Z3",8,0,8
"10437","Q9H7Z7",3,0,3
"10438","Q9H808",1,1,0
"10439","Q9H814",1,0,1
"10440","Q9H816",1,0,1
"10441","Q9H840",2,0,2
"10442","Q9H845",22,20,2
"10443","Q9H853",1,0,1
"10444","Q9H867",4,0,4
"10445","Q9H892",7,0,7
"10446","Q9H898",1,0,1
"10447","Q9H8E8",1,1,0
"10448","Q9H8G1",3,0,3
"10449","Q9H8G2",3,0,3
"10450","Q9H8H0",5,0,5
"10451","Q9H8H2",7,0,7
"10452","Q9H8H3",3,0,3
"10453","Q9H8J5",7,0,7
"10454","Q9H8K7",2,0,2
"10455","Q9H8L6",11,0,11
"10456","Q9H8M5",6,4,2
"10457","Q9H8M7",2,0,2
"10458","Q9H8N7",3,0,3
"10459","Q9H8P0",4,3,1
"10460","Q9H8S5",1,0,1
"10461","Q9H8T0",1,0,1
"10462","Q9H8U3",1,0,1
"10463","Q9H8V3",5,0,5
"10464","Q9H8W3",2,0,2
"10465","Q9H8W5",9,0,9
"10466","Q9H8X2",2,0,2
"10467","Q9H8X9",3,0,3
"10468","Q9H8Y1",6,0,6
"10469","Q9H8Y5",8,0,8
"10470","Q9H900",4,0,4
"10471","Q9H902",1,0,1
"10472","Q9H903",8,0,8
"10473","Q9H910",2,0,2
"10474","Q9H920",1,0,1
"10475","Q9H930",5,0,5
"10476","Q9H936",3,3,0
"10477","Q9H944",2,0,2
"10478","Q9H967",3,0,3
"10479","Q9H977",3,0,3
"10480","Q9H987",7,0,7
"10481","Q9H992",2,0,2
"10482","Q9H993",1,0,1
"10483","Q9H999",1,0,1
"10484","Q9H9A6",5,0,5
"10485","Q9H9A7",1,0,1
"10486","Q9H9B1",10,6,4
"10487","Q9H9C1",4,0,4
"10488","Q9H9D4",3,2,1
"10489","Q9H9E1",1,0,1
"10490","Q9H9F9",2,0,2
"10491","Q9H9G7",2,0,2
"10492","Q9H9H4",1,0,1
"10493","Q9H9J2",5,1,4
"10494","Q9H9K5",8,0,8
"10495","Q9H9L3",4,0,4
"10496","Q9H9P8",35,30,5
"10497","Q9H9Q4",3,3,0
"10498","Q9H9S0",1,0,1
"10499","Q9H9S4",1,0,1
"10500","Q9H9S5",64,53,11
"10501","Q9H9T3",4,0,4
"10502","Q9H9V9",2,0,2
"10503","Q9H9Y2",3,0,3
"10504","Q9H9Y4",3,0,3
"10505","Q9H9Y6",5,0,5
"10506","Q9HA38",4,0,4
"10507","Q9HA64",3,0,3
"10508","Q9HA77",7,2,5
"10509","Q9HA82",4,0,4
"10510","Q9HA90",2,0,2
"10511","Q9HA92",3,0,3
"10512","Q9HAB3",16,9,7
"10513","Q9HAB8",6,2,4
"10514","Q9HAD4",2,0,2
"10515","Q9HAH1",12,0,12
"10516","Q9HAK2",1,0,1
"10517","Q9HAN9",29,25,4
"10518","Q9HAP2",4,0,4
"10519","Q9HAP6",1,0,1
"10520","Q9HAQ2",1,0,1
"10521","Q9HAS3",5,0,5
"10522","Q9HAT1",7,0,7
"10523","Q9HAT2",13,10,3
"10524","Q9HAT8",2,0,2
"10525","Q9HAU4",2,0,2
"10526","Q9HAU5",3,0,3
"10527","Q9HAV0",3,3,0
"10528","Q9HAV4",1,0,1
"10529","Q9HAW0",4,0,4
"10530","Q9HAW4",10,0,10
"10531","Q9HAY2",2,0,2
"10532","Q9HAY6",4,0,4
"10533","Q9HAZ1",1,0,1
"10534","Q9HAZ2",6,1,5
"10535","Q9HB03",2,0,2
"10536","Q9HB09",2,0,2
"10537","Q9HB14",4,0,4
"10538","Q9HB20",3,0,3
"10539","Q9HB21",3,0,3
"10540","Q9HB29",8,0,8
"10541","Q9HB40",9,0,9
"10542","Q9HB63",9,0,9
"10543","Q9HB75",12,0,12
"10544","Q9HB89",1,0,1
"10545","Q9HB96",8,2,6
"10546","Q9HBA0",60,54,6
"10547","Q9HBD1",1,0,1
"10548","Q9HBE5",4,1,3
"10549","Q9HBF4",3,0,3
"10550","Q9HBG4",11,8,3
"10551","Q9HBG6",4,0,4
"10552","Q9HBG7",10,0,10
"10553","Q9HBH1",2,0,2
"10554","Q9HBH7",1,0,1
"10555","Q9HBH9",4,0,4
"10556","Q9HBI0",3,0,3
"10557","Q9HBI1",2,0,2
"10558","Q9HBI6",3,0,3
"10559","Q9HBJ7",9,0,9
"10560","Q9HBJ8",1,0,1
"10561","Q9HBK9",3,0,3
"10562","Q9HBL0",9,0,9
"10563","Q9HBL6",3,0,3
"10564","Q9HBL7",2,0,2
"10565","Q9HBL8",3,0,3
"10566","Q9HBM0",3,0,3
"10567","Q9HBM1",2,0,2
"10568","Q9HBQ8",1,0,1
"10569","Q9HBR0",10,0,10
"10570","Q9HBT6",4,0,4
"10571","Q9HBT8",3,0,3
"10572","Q9HBU6",1,0,1
"10573","Q9HBU9",3,0,3
"10574","Q9HBV1",1,0,1
"10575","Q9HBV2",2,0,2
"10576","Q9HBW1",2,0,2
"10577","Q9HBW9",6,0,6
"10578","Q9HBX8",7,0,7
"10579","Q9HBX9",7,0,7
"10580","Q9HBY0",8,0,8
"10581","Q9HC07",3,3,0
"10582","Q9HC10",48,29,19
"10583","Q9HC21",7,4,3
"10584","Q9HC23",9,8,1
"10585","Q9HC24",1,0,1
"10586","Q9HC29",30,19,11
"10587","Q9HC36",4,0,4
"10588","Q9HC52",1,0,1
"10589","Q9HC56",3,0,3
"10590","Q9HC57",6,0,6
"10591","Q9HC58",2,0,2
"10592","Q9HC62",1,0,1
"10593","Q9HC77",20,3,17
"10594","Q9HC78",20,19,1
"10595","Q9HC84",50,0,50
"10596","Q9HCC0",62,57,5
"10597","Q9HCC9",9,0,9
"10598","Q9HCD6",5,0,5
"10599","Q9HCE0",20,2,18
"10600","Q9HCE1",2,0,2
"10601","Q9HCE3",9,0,9
"10602","Q9HCE7",2,0,2
"10603","Q9HCE9",1,0,1
"10604","Q9HCG1",3,0,3
"10605","Q9HCG7",7,3,4
"10606","Q9HCG8",3,0,3
"10607","Q9HCI5",5,0,5
"10608","Q9HCI6",4,0,4
"10609","Q9HCJ1",14,11,3
"10610","Q9HCJ2",1,0,1
"10611","Q9HCJ5",3,1,2
"10612","Q9HCJ6",4,0,4
"10613","Q9HCK0",1,0,1
"10614","Q9HCK1",20,0,20
"10615","Q9HCK4",3,0,3
"10616","Q9HCK5",3,0,3
"10617","Q9HCK8",5,2,3
"10618","Q9HCL0",3,0,3
"10619","Q9HCL2",7,2,5
"10620","Q9HCL3",2,0,2
"10621","Q9HCM2",6,0,6
"10622","Q9HCM3",24,0,24
"10623","Q9HCM4",8,0,8
"10624","Q9HCM7",2,0,2
"10625","Q9HCN3",9,0,9
"10626","Q9HCP6",4,0,4
"10627","Q9HCR9",3,0,3
"10628","Q9HCS4",5,0,5
"10629","Q9HCS7",5,0,5
"10630","Q9HCU0",7,0,7
"10631","Q9HCU4",18,1,17
"10632","Q9HCU8",1,0,1
"10633","Q9HCX3",3,0,3
"10634","Q9HCX4",1,0,1
"10635","Q9HCY8",2,0,2
"10636","Q9HCZ1",6,0,6
"10637","Q9HD20",8,0,8
"10638","Q9HD23",3,0,3
"10639","Q9HD33",1,0,1
"10640","Q9HD40",7,4,3
"10641","Q9HD42",1,1,0
"10642","Q9HD43",18,0,18
"10643","Q9HD45",1,0,1
"10644","Q9HD47",1,1,0
"10645","Q9HD67",8,0,8
"10646","Q9HD90",2,0,2
"10647","Q9HDC5",3,0,3
"10648","Q9HDC9",3,0,3
"10649","Q9NNX1",1,0,1
"10650","Q9NNX6",6,0,6
"10651","Q9NNZ3",1,0,1
"10652","Q9NP50",3,0,3
"10653","Q9NP58",15,9,6
"10654","Q9NP59",42,37,5
"10655","Q9NP60",1,0,1
"10656","Q9NP61",4,0,4
"10657","Q9NP62",3,0,3
"10658","Q9NP70",3,0,3
"10659","Q9NP71",9,0,9
"10660","Q9NP73",6,3,3
"10661","Q9NP74",7,0,7
"10662","Q9NP78",1,0,1
"10663","Q9NP80",7,0,7
"10664","Q9NP85",82,75,7
"10665","Q9NP86",4,0,4
"10666","Q9NP87",5,0,5
"10667","Q9NP91",7,0,7
"10668","Q9NP92",1,0,1
"10669","Q9NP94",3,0,3
"10670","Q9NP95",1,0,1
"10671","Q9NP97",1,0,1
"10672","Q9NP98",1,0,1
"10673","Q9NP99",4,0,4
"10674","Q9NPA0",1,0,1
"10675","Q9NPA1",6,0,6
"10676","Q9NPA2",3,0,3
"10677","Q9NPA3",1,0,1
"10678","Q9NPB3",1,0,1
"10679","Q9NPB6",1,0,1
"10680","Q9NPB8",4,0,4
"10681","Q9NPB9",1,0,1
"10682","Q9NPC2",2,2,0
"10683","Q9NPC3",2,0,2
"10684","Q9NPC4",15,5,10
"10685","Q9NPC6",5,1,4
"10686","Q9NPC8",1,1,0
"10687","Q9NPD5",8,0,8
"10688","Q9NPD8",2,1,1
"10689","Q9NPE2",2,0,2
"10690","Q9NPE3",1,1,0
"10691","Q9NPE6",3,0,3
"10692","Q9NPF0",6,0,6
"10693","Q9NPF2",2,0,2
"10694","Q9NPF4",18,15,3
"10695","Q9NPG2",3,0,3
"10696","Q9NPG3",3,1,2
"10697","Q9NPG4",10,0,10
"10698","Q9NPG8",3,0,3
"10699","Q9NPH0",4,1,3
"10700","Q9NPH2",6,0,6
"10701","Q9NPH6",6,0,6
"10702","Q9NPH9",1,0,1
"10703","Q9NPI0",6,4,2
"10704","Q9NPI7",1,0,1
"10705","Q9NPI8",3,0,3
"10706","Q9NPI9",1,0,1
"10707","Q9NPJ1",33,30,3
"10708","Q9NPJ6",3,0,3
"10709","Q9NPL8",4,1,3
"10710","Q9NPP4",13,5,8
"10711","Q9NPR9",2,0,2
"10712","Q9NPY3",11,0,11
"10713","Q9NPZ5",1,0,1
"10714","Q9NQ03",1,0,1
"10715","Q9NQ11",15,13,2
"10716","Q9NQ25",5,0,5
"10717","Q9NQ31",3,0,3
"10718","Q9NQ32",3,0,3
"10719","Q9NQ35",5,0,5
"10720","Q9NQ36",1,1,0
"10721","Q9NQ40",21,16,5
"10722","Q9NQ48",1,1,0
"10723","Q9NQ50",1,0,1
"10724","Q9NQ60",1,0,1
"10725","Q9NQ66",1,1,0
"10726","Q9NQ75",16,0,16
"10727","Q9NQ76",10,0,10
"10728","Q9NQ79",5,0,5
"10729","Q9NQ86",1,0,1
"10730","Q9NQ89",1,1,0
"10731","Q9NQ94",2,0,2
"10732","Q9NQA5",4,0,4
"10733","Q9NQC3",10,0,10
"10734","Q9NQC7",9,9,0
"10735","Q9NQE7",5,0,5
"10736","Q9NQE9",1,0,1
"10737","Q9NQG1",1,0,1
"10738","Q9NQG6",1,0,1
"10739","Q9NQG7",1,1,0
"10740","Q9NQH7",5,1,4
"10741","Q9NQI0",7,0,7
"10742","Q9NQL2",2,0,2
"10743","Q9NQL9",8,1,7
"10744","Q9NQM4",1,1,0
"10745","Q9NQN1",4,0,4
"10746","Q9NQQ7",4,0,4
"10747","Q9NQR4",2,0,2
"10748","Q9NQR9",2,0,2
"10749","Q9NQS1",7,0,7
"10750","Q9NQS3",3,0,3
"10751","Q9NQS5",1,0,1
"10752","Q9NQS7",8,0,8
"10753","Q9NQT4",2,0,2
"10754","Q9NQT5",6,6,0
"10755","Q9NQT6",7,0,7
"10756","Q9NQU5",1,0,1
"10757","Q9NQV7",6,0,6
"10758","Q9NQV8",2,1,1
"10759","Q9NQW1",21,0,21
"10760","Q9NQW5",1,0,1
"10761","Q9NQW6",6,2,4
"10762","Q9NQW8",18,9,9
"10763","Q9NQX0",8,2,6
"10764","Q9NQX1",8,2,6
"10765","Q9NQX4",10,0,10
"10766","Q9NQX5",2,0,2
"10767","Q9NQX6",3,0,3
"10768","Q9NQX7",6,0,6
"10769","Q9NQZ2",5,0,5
"10770","Q9NQZ6",7,7,0
"10771","Q9NQZ7",1,0,1
"10772","Q9NQZ8",5,0,5
"10773","Q9NR12",1,0,1
"10774","Q9NR20",6,0,6
"10775","Q9NR22",2,0,2
"10776","Q9NR23",3,3,0
"10777","Q9NR28",1,1,0
"10778","Q9NR30",7,0,7
"10779","Q9NR33",1,0,1
"10780","Q9NR34",3,0,3
"10781","Q9NR45",7,6,1
"10782","Q9NR50",25,17,8
"10783","Q9NR61",13,10,3
"10784","Q9NR63",7,4,3
"10785","Q9NR64",3,0,3
"10786","Q9NR71",5,0,5
"10787","Q9NR80",2,0,2
"10788","Q9NR97",5,0,5
"10789","Q9NR99",49,0,49
"10790","Q9NRA0",4,0,4
"10791","Q9NRA2",17,11,6
"10792","Q9NRA8",3,0,3
"10793","Q9NRB3",1,0,1
"10794","Q9NRC1",1,0,1
"10795","Q9NRC8",1,0,1
"10796","Q9NRD1",5,0,5
"10797","Q9NRD5",1,1,0
"10798","Q9NRD8",15,0,15
"10799","Q9NRD9",7,0,7
"10800","Q9NRE1",4,0,4
"10801","Q9NRF2",5,1,4
"10802","Q9NRG0",1,0,1
"10803","Q9NRG4",1,0,1
"10804","Q9NRG9",21,19,2
"10805","Q9NRH1",2,0,2
"10806","Q9NRH2",3,0,3
"10807","Q9NRJ3",2,0,2
"10808","Q9NRJ4",7,0,7
"10809","Q9NRJ7",7,0,7
"10810","Q9NRK6",16,0,16
"10811","Q9NRL2",7,0,7
"10812","Q9NRM0",13,4,9
"10813","Q9NRM1",11,2,9
"10814","Q9NRM2",3,0,3
"10815","Q9NRM6",7,0,7
"10816","Q9NRM7",4,0,4
"10817","Q9NRN7",2,0,2
"10818","Q9NRN9",1,0,1
"10819","Q9NRP2",1,0,1
"10820","Q9NRP4",2,0,2
"10821","Q9NRP7",11,0,11
"10822","Q9NRQ2",6,0,6
"10823","Q9NRR1",3,0,3
"10824","Q9NRR4",2,0,2
"10825","Q9NRR5",5,1,4
"10826","Q9NRR6",25,23,2
"10827","Q9NRU3",3,0,3
"10828","Q9NRV9",3,0,3
"10829","Q9NRW3",1,0,1
"10830","Q9NRW7",3,3,0
"10831","Q9NRX5",1,0,1
"10832","Q9NRY4",1,0,1
"10833","Q9NRY5",4,0,4
"10834","Q9NRY6",2,0,2
"10835","Q9NRZ5",1,0,1
"10836","Q9NRZ7",2,0,2
"10837","Q9NRZ9",2,0,2
"10838","Q9NS00",2,0,2
"10839","Q9NS15",3,0,3
"10840","Q9NS23",2,0,2
"10841","Q9NS28",3,0,3
"10842","Q9NS37",2,0,2
"10843","Q9NS39",5,0,5
"10844","Q9NS40",4,0,4
"10845","Q9NS56",6,0,6
"10846","Q9NS62",14,3,11
"10847","Q9NS64",2,0,2
"10848","Q9NS68",8,0,8
"10849","Q9NS69",2,0,2
"10850","Q9NS73",1,0,1
"10851","Q9NS75",2,0,2
"10852","Q9NS82",2,0,2
"10853","Q9NS86",2,0,2
"10854","Q9NS87",6,0,6
"10855","Q9NS91",2,0,2
"10856","Q9NS93",3,0,3
"10857","Q9NS98",5,0,5
"10858","Q9NSA1",2,0,2
"10859","Q9NSA2",1,0,1
"10860","Q9NSB2",15,0,15
"10861","Q9NSB4",6,0,6
"10862","Q9NSB8",3,1,2
"10863","Q9NSC2",1,1,0
"10864","Q9NSC5",2,0,2
"10865","Q9NSC7",10,0,10
"10866","Q9NSD5",8,0,8
"10867","Q9NSD7",4,0,4
"10868","Q9NSD9",11,7,4
"10869","Q9NSE2",1,0,1
"10870","Q9NSE4",7,0,7
"10871","Q9NSI2",4,0,4
"10872","Q9NSI5",11,0,11
"10873","Q9NSI6",10,1,9
"10874","Q9NSK7",16,14,2
"10875","Q9NSN8",3,0,3
"10876","Q9NSP4",1,0,1
"10877","Q9NST1",4,0,4
"10878","Q9NSU2",24,23,1
"10879","Q9NSV4",7,0,7
"10880","Q9NSY1",4,0,4
"10881","Q9NSY2",1,0,1
"10882","Q9NT22",12,0,12
"10883","Q9NT62",7,0,7
"10884","Q9NT99",2,0,2
"10885","Q9NTG1",21,0,21
"10886","Q9NTG7",6,0,6
"10887","Q9NTI2",3,2,1
"10888","Q9NTJ3",6,0,6
"10889","Q9NTJ5",1,0,1
"10890","Q9NTM9",1,0,1
"10891","Q9NTN3",1,1,0
"10892","Q9NTQ9",18,12,6
"10893","Q9NTU4",2,0,2
"10894","Q9NTX5",2,0,2
"10895","Q9NTX7",2,0,2
"10896","Q9NTX9",2,0,2
"10897","Q9NTZ6",1,0,1
"10898","Q9NU02",5,0,5
"10899","Q9NU19",3,0,3
"10900","Q9NU22",41,0,41
"10901","Q9NU39",2,0,2
"10902","Q9NU53",3,0,3
"10903","Q9NUA8",6,0,6
"10904","Q9NUB1",1,0,1
"10905","Q9NUB4",2,0,2
"10906","Q9NUC0",1,0,1
"10907","Q9NUD9",13,10,3
"10908","Q9NUE0",1,0,1
"10909","Q9NUG6",1,0,1
"10910","Q9NUI1",2,0,2
"10911","Q9NUJ3",4,0,4
"10912","Q9NUJ7",3,0,3
"10913","Q9NUL3",1,0,1
"10914","Q9NUL7",3,0,3
"10915","Q9NUM4",1,0,1
"10916","Q9NUN5",3,0,3
"10917","Q9NUN7",1,1,0
"10918","Q9NUP7",3,0,3
"10919","Q9NUP9",1,0,1
"10920","Q9NUQ2",3,0,3
"10921","Q9NUQ3",2,0,2
"10922","Q9NUQ6",5,0,5
"10923","Q9NUQ7",11,4,7
"10924","Q9NUQ8",4,0,4
"10925","Q9NUR3",2,0,2
"10926","Q9NUS5",4,0,4
"10927","Q9NUU6",2,0,2
"10928","Q9NUV7",3,1,2
"10929","Q9NUV9",2,0,2
"10930","Q9NUW8",8,1,7
"10931","Q9NUX5",10,9,1
"10932","Q9NUY8",5,0,5
"10933","Q9NV23",5,0,5
"10934","Q9NV29",1,0,1
"10935","Q9NV39",1,0,1
"10936","Q9NV58",1,0,1
"10937","Q9NV66",4,0,4
"10938","Q9NV70",2,0,2
"10939","Q9NV79",1,0,1
"10940","Q9NV92",1,0,1
"10941","Q9NV96",5,0,5
"10942","Q9NVA1",1,0,1
"10943","Q9NVC3",3,0,3
"10944","Q9NVC6",3,2,1
"10945","Q9NVD3",6,0,6
"10946","Q9NVE4",4,0,4
"10947","Q9NVE7",4,0,4
"10948","Q9NVF9",1,0,1
"10949","Q9NVH0",3,0,3
"10950","Q9NVH1",2,0,2
"10951","Q9NVH2",3,0,3
"10952","Q9NVH6",1,1,0
"10953","Q9NVI1",16,4,12
"10954","Q9NVI7",7,3,4
"10955","Q9NVK5",2,0,2
"10956","Q9NVL8",3,0,3
"10957","Q9NVM1",1,0,1
"10958","Q9NVM4",6,3,3
"10959","Q9NVM6",4,0,4
"10960","Q9NVN3",2,0,2
"10961","Q9NVN8",1,0,1
"10962","Q9NVP1",2,0,2
"10963","Q9NVP2",1,0,1
"10964","Q9NVP4",6,0,6
"10965","Q9NVR2",4,0,4
"10966","Q9NVR5",6,0,6
"10967","Q9NVR7",7,0,7
"10968","Q9NVS9",10,9,1
"10969","Q9NVT9",3,0,3
"10970","Q9NVU0",4,0,4
"10971","Q9NVU7",4,0,4
"10972","Q9NVV0",1,0,1
"10973","Q9NVV4",7,1,6
"10974","Q9NVV9",48,46,2
"10975","Q9NVW2",4,4,0
"10976","Q9NVX0",2,0,2
"10977","Q9NVX2",7,0,7
"10978","Q9NW07",2,0,2
"10979","Q9NW08",12,12,0
"10980","Q9NW13",11,2,9
"10981","Q9NW15",11,4,7
"10982","Q9NW61",1,0,1
"10983","Q9NW75",4,0,4
"10984","Q9NW97",1,0,1
"10985","Q9NWB7",2,0,2
"10986","Q9NWC5",1,0,1
"10987","Q9NWD8",2,0,2
"10988","Q9NWF4",6,0,6
"10989","Q9NWH9",1,0,1
"10990","Q9NWK9",3,0,3
"10991","Q9NWM3",3,0,3
"10992","Q9NWN3",5,0,5
"10993","Q9NWQ4",3,0,3
"10994","Q9NWQ8",3,0,3
"10995","Q9NWR8",5,0,5
"10996","Q9NWS1",2,0,2
"10997","Q9NWS8",4,1,3
"10998","Q9NWS9",3,0,3
"10999","Q9NWT1",2,0,2
"11000","Q9NWT8",1,0,1
"11001","Q9NWU1",8,0,8
"11002","Q9NWU2",1,0,1
"11003","Q9NWU5",1,0,1
"11004","Q9NWV8",2,0,2
"11005","Q9NWW0",1,0,1
"11006","Q9NWW5",41,33,8
"11007","Q9NWW6",3,0,3
"11008","Q9NWW9",1,0,1
"11009","Q9NWX5",5,0,5
"11010","Q9NWZ3",4,2,2
"11011","Q9NWZ5",1,0,1
"11012","Q9NWZ8",3,0,3
"11013","Q9NX02",16,0,16
"11014","Q9NX04",1,0,1
"11015","Q9NX05",1,0,1
"11016","Q9NX07",1,0,1
"11017","Q9NX18",5,2,3
"11018","Q9NX20",4,0,4
"11019","Q9NX24",4,2,2
"11020","Q9NX31",3,0,3
"11021","Q9NX36",2,0,2
"11022","Q9NX38",2,0,2
"11023","Q9NX46",4,2,2
"11024","Q9NX52",2,0,2
"11025","Q9NX57",2,0,2
"11026","Q9NX61",2,0,2
"11027","Q9NX62",2,2,0
"11028","Q9NX63",1,0,1
"11029","Q9NX74",2,0,2
"11030","Q9NX76",2,0,2
"11031","Q9NX78",4,0,4
"11032","Q9NX95",7,0,7
"11033","Q9NXA8",3,0,3
"11034","Q9NXB0",18,9,9
"11035","Q9NXC5",1,0,1
"11036","Q9NXD2",5,0,5
"11037","Q9NXE4",1,1,0
"11038","Q9NXF1",4,0,4
"11039","Q9NXF7",1,0,1
